product,date,sales
3,2022-04-26,36
3,2022-04-27,64
3,2022-04-28,54
3,2022-04-29,62
3,2022-04-30,28
3,2022-05-01,49
3,2022-05-02,46
3,2022-05-03,36
3,2022-05-04,54
3,2022-05-05,47
3,2022-05-06,57
3,2022-05-07,70
3,2022-05-08,62
3,2022-05-09,47
3,2022-05-10,59
3,2022-05-11,53
3,2022-05-12,30
3,2022-05-13,49
3,2022-05-14,89
3,2022-05-15,38
3,2022-05-16,46
3,2022-05-17,61
3,2022-05-18,47
3,2022-05-19,39
3,2022-05-20,45
3,2022-05-21,48
3,2022-05-22,36
3,2022-05-23,49
3,2022-05-24,41
3,2022-05-25,50
3,2022-05-26,50
3,2022-05-27,43
3,2022-05-28,60
3,2022-05-29,54
3,2022-05-30,49
3,2022-05-31,67
3,2022-06-01,44
3,2022-06-02,40
3,2022-06-03,61
3,2022-06-04,48
3,2022-06-05,55
3,2022-06-06,48
3,2022-06-07,62
3,2022-06-08,63
3,2022-06-09,36
3,2022-06-10,68
3,2022-06-11,53
3,2022-06-12,72
3,2022-06-13,48
3,2022-06-14,45
3,2022-06-15,56
3,2022-06-16,47
3,2022-06-17,43
3,2022-06-18,54
3,2022-06-19,43
3,2022-06-20,60
3,2022-06-21,45
3,2022-06-22,55
3,2022-06-23,36
3,2022-06-24,50
3,2022-06-25,34
3,2022-06-26,66
3,2022-06-27,45
3,2022-06-28,53
3,2022-06-29,56
3,2022-06-30,59
3,2022-07-01,47
3,2022-07-02,61
3,2022-07-03,45
3,2022-07-04,75
3,2022-07-05,44
3,2022-07-06,52
3,2022-07-07,51
3,2022-07-08,51
3,2022-07-09,37
3,2022-07-10,63
3,2022-07-11,45
3,2022-07-12,45
3,2022-07-13,43
3,2022-07-14,48
3,2022-07-15,69
3,2022-07-16,67
3,2022-07-17,54
3,2022-07-18,57
3,2022-07-19,38
3,2022-07-20,60
3,2022-07-21,34
3,2022-07-22,57
3,2022-07-23,66
3,2022-07-24,50
3,2022-07-25,42
3,2022-07-26,53
3,2022-07-27,52
3,2022-07-28,22
3,2022-07-29,73
3,2022-07-30,54
3,2022-07-31,48
3,2022-08-01,50
3,2022-08-02,38
3,2022-08-03,61
3,2022-08-04,49
3,2022-08-05,54
3,2022-08-06,47
3,2022-08-07,37
3,2022-08-08,49
3,2022-08-09,46
3,2022-08-10,47
3,2022-08-11,63
3,2022-08-12,58
3,2022-08-13,46
3,2022-08-14,43
3,2022-08-15,55
3,2022-08-16,69
3,2022-08-17,34
3,2022-08-18,64
3,2022-08-19,44
3,2022-08-20,65
3,2022-08-21,50
3,2022-08-22,35
3,2022-08-23,47
3,2022-08-24,40
3,2022-08-25,48
3,2022-08-26,42
3,2022-08-27,47
3,2022-08-28,42
3,2022-08-29,40
3,2022-08-30,61
3,2022-08-31,38
3,2022-09-01,65
3,2022-09-02,55
3,2022-09-03,37
3,2022-09-04,37
3,2022-09-05,46
3,2022-09-06,42
3,2022-09-07,50
3,2022-09-08,42
3,2022-09-09,44
3,2022-09-10,78
3,2022-09-11,59
3,2022-09-12,56
3,2022-09-13,53
3,2022-09-14,51
3,2022-09-15,57
3,2022-09-16,37
3,2022-09-17,43
3,2022-09-18,43
3,2022-09-19,43
3,2022-09-20,51
3,2022-09-21,50
3,2022-09-22,57
3,2022-09-23,58
3,2022-09-24,64
3,2022-09-25,42
3,2022-09-26,42
3,2022-09-27,27
3,2022-09-28,51
3,2022-09-29,54
3,2022-09-30,54
3,2022-10-01,50
3,2022-10-02,43
3,2022-10-03,53
3,2022-10-04,49
3,2022-10-05,57
3,2022-10-06,38
3,2022-10-07,44
3,2022-10-08,49
3,2022-10-09,50
3,2022-10-10,45
3,2022-10-11,51
3,2022-10-12,32
3,2022-10-13,51
3,2022-10-14,53
3,2022-10-15,63
3,2022-10-16,58
3,2022-10-17,67
3,2022-10-18,49
3,2022-10-19,33
3,2022-10-20,64
3,2022-10-21,39
3,2022-10-22,46
3,2022-10-23,42
3,2022-10-24,54
3,2022-10-25,51
3,2022-10-26,43
3,2022-10-27,53
3,2022-10-28,53
3,2022-10-29,31
3,2022-10-30,55
3,2022-10-31,62
3,2022-11-01,72
3,2022-11-02,68
3,2022-11-03,56
3,2022-11-04,67
3,2022-11-05,62
3,2022-11-06,65
3,2022-11-07,81
3,2022-11-08,62
3,2022-11-09,69
3,2022-11-10,44
3,2022-11-11,70
3,2022-11-12,100
3,2022-11-13,76
3,2022-11-14,64
3,2022-11-15,69
3,2022-11-16,67
3,2022-11-17,78
3,2022-11-18,72
3,2022-11-19,62
3,2022-11-20,67
3,2022-11-21,58
3,2022-11-22,55
3,2022-11-23,53
3,2022-11-24,66
3,2022-11-25,77
3,2022-11-26,40
3,2022-11-27,59
3,2022-11-28,82
3,2022-11-29,63
3,2022-11-30,62
3,2022-12-01,86
3,2022-12-02,41
3,2022-12-03,59
3,2022-12-04,40
3,2022-12-05,62
3,2022-12-06,80
3,2022-12-07,78
3,2022-12-08,70
3,2022-12-09,71
3,2022-12-10,81
3,2022-12-11,68
3,2022-12-12,60
3,2022-12-13,57
3,2022-12-14,81
3,2022-12-15,49
3,2022-12-16,61
3,2022-12-17,39
3,2022-12-18,59
3,2022-12-19,60
3,2022-12-20,57
3,2022-12-21,52
3,2022-12-22,59
3,2022-12-23,56
3,2022-12-24,49
3,2022-12-25,56
3,2022-12-26,46
3,2022-12-27,71
3,2022-12-28,66
3,2022-12-29,28
3,2022-12-30,62
3,2022-12-31,63
3,2023-01-01,97
3,2023-01-02,115
3,2023-01-03,74
3,2023-01-04,84
3,2023-01-05,60
3,2023-01-06,90
3,2023-01-07,81
3,2023-01-08,86
3,2023-01-09,89
3,2023-01-10,87
3,2023-01-11,53
3,2023-01-12,99
3,2023-01-13,114
3,2023-01-14,102
3,2023-01-15,126
3,2023-01-16,65
3,2023-01-17,79
3,2023-01-18,100
3,2023-01-19,92
3,2023-01-20,73
3,2023-01-21,83
3,2023-01-22,95
3,2023-01-23,82
3,2023-01-24,66
3,2023-01-25,66
3,2023-01-26,81
3,2023-01-27,116
3,2023-01-28,123
3,2023-01-29,103
3,2023-01-30,113
3,2023-01-31,64
3,2023-02-01,50
3,2023-02-02,55
3,2023-02-03,46
3,2023-02-04,55
3,2023-02-05,49
3,2023-02-06,58
3,2023-02-07,60
3,2023-02-08,59
3,2023-02-09,42
3,2023-02-10,37
3,2023-02-11,131.3521339
3,2023-02-12,46
3,2023-02-13,44
3,2023-02-14,54
3,2023-02-15,24
3,2023-02-16,64
3,2023-02-17,41
3,2023-02-18,53
3,2023-02-19,42
3,2023-02-20,55
3,2023-02-21,69
3,2023-02-22,51
3,2023-02-23,40
3,2023-02-24,57
3,2023-02-25,64
3,2023-02-26,43
3,2023-02-27,42
3,2023-02-28,58
3,2023-03-01,62
3,2023-03-02,38
3,2023-03-03,32
3,2023-03-04,54
3,2023-03-05,54
3,2023-03-06,45
3,2023-03-07,52
3,2023-03-08,31
3,2023-03-09,45
3,2023-03-10,52
3,2023-03-11,55
3,2023-03-12,54
3,2023-03-13,44
3,2023-03-14,49
3,2023-03-15,46
3,2023-03-16,55
3,2023-03-17,46
3,2023-03-18,54
3,2023-03-19,43
3,2023-03-20,30
3,2023-03-21,227.2375783
3,2023-03-22,59
3,2023-03-23,40
3,2023-03-24,59
3,2023-03-25,53
3,2023-03-26,42
3,2023-03-27,44
3,2023-03-28,44
3,2023-03-29,47
3,2023-03-30,59
3,2023-03-31,41
3,2023-04-01,57
3,2023-04-02,39
3,2023-04-03,44
3,2023-04-04,50
3,2023-04-05,59
3,2023-04-06,52
3,2023-04-07,57
3,2023-04-08,38
3,2023-04-09,61
3,2023-04-10,47
3,2023-04-11,37
3,2023-04-12,38
3,2023-04-13,49
3,2023-04-14,50
3,2023-04-15,40
3,2023-04-16,48
3,2023-04-17,52
3,2023-04-18,49
3,2023-04-19,63
3,2023-04-20,53
3,2023-04-21,56
3,2023-04-22,52
3,2023-04-23,52
3,2023-04-24,54
3,2023-04-25,62
3,2023-04-26,52
3,2023-04-27,51
3,2023-04-28,41
3,2023-04-29,49
3,2023-04-30,58
3,2023-05-01,49
3,2023-05-02,45
3,2023-05-03,50
3,2023-05-04,41
3,2023-05-05,138.5909956
3,2023-05-06,47
3,2023-05-07,43
3,2023-05-08,54
3,2023-05-09,39
3,2023-05-10,57
3,2023-05-11,50
3,2023-05-12,48
3,2023-05-13,31
3,2023-05-14,46
3,2023-05-15,36
3,2023-05-16,56
3,2023-05-17,55
3,2023-05-18,36
3,2023-05-19,43
3,2023-05-20,56
3,2023-05-21,36
3,2023-05-22,35
3,2023-05-23,34
3,2023-05-24,54
3,2023-05-25,34
3,2023-05-26,45
3,2023-05-27,32
3,2023-05-28,43
3,2023-05-29,42
3,2023-05-30,58
3,2023-05-31,56
3,2023-06-01,39
3,2023-06-02,49
3,2023-06-03,40
3,2023-06-04,40
3,2023-06-05,32
3,2023-06-06,43
3,2023-06-07,61
3,2023-06-08,55
3,2023-06-09,52
3,2023-06-10,70
3,2023-06-11,38
3,2023-06-12,43
3,2023-06-13,66
3,2023-06-14,63
3,2023-06-15,47
3,2023-06-16,55
3,2023-06-17,68
3,2023-06-18,64
3,2023-06-19,39
3,2023-06-20,57
3,2023-06-21,34
3,2023-06-22,54
3,2023-06-23,34
3,2023-06-24,56
3,2023-06-25,35
3,2023-06-26,56
3,2023-06-27,34
3,2023-06-28,35
3,2023-06-29,54
3,2023-06-30,46
3,2023-07-01,51
3,2023-07-02,51
3,2023-07-03,46
3,2023-07-04,51
3,2023-07-05,43
3,2023-07-06,46
3,2023-07-07,45
3,2023-07-08,69
3,2023-07-09,38
3,2023-07-10,25
3,2023-07-11,36
3,2023-07-12,57
3,2023-07-13,61
3,2023-07-14,60
3,2023-07-15,69
3,2023-07-16,58
3,2023-07-17,56
3,2023-07-18,70
3,2023-07-19,55
3,2023-07-20,42
3,2023-07-21,55
3,2023-07-22,47
3,2023-07-23,54
3,2023-07-24,59
3,2023-07-25,57
3,2023-07-26,41
3,2023-07-27,47
3,2023-07-28,40
3,2023-07-29,57
3,2023-07-30,28
3,2023-07-31,53
3,2023-08-01,52
3,2023-08-02,49
3,2023-08-03,47
3,2023-08-04,62
3,2023-08-05,57
3,2023-08-06,40
3,2023-08-07,42
3,2023-08-08,60
3,2023-08-09,39
3,2023-08-10,58
3,2023-08-11,57
3,2023-08-12,49
3,2023-08-13,44
3,2023-08-14,42
3,2023-08-15,64
3,2023-08-16,41
3,2023-08-17,63
3,2023-08-18,32
3,2023-08-19,51
3,2023-08-20,61
3,2023-08-21,60
3,2023-08-22,35
3,2023-08-23,36
3,2023-08-24,54
3,2023-08-25,47
3,2023-08-26,53
3,2023-08-27,44
3,2023-08-28,56
3,2023-08-29,60
3,2023-08-30,42
3,2023-08-31,51
3,2023-09-01,61
3,2023-09-02,48
3,2023-09-03,34
3,2023-09-04,40
3,2023-09-05,44
3,2023-09-06,43
3,2023-09-07,37
3,2023-09-08,56
3,2023-09-09,54
3,2023-09-10,57
3,2023-09-11,41
3,2023-09-12,57
3,2023-09-13,33
3,2023-09-14,43
3,2023-09-15,26
3,2023-09-16,43
3,2023-09-17,39
3,2023-09-18,47
3,2023-09-19,46
3,2023-09-20,62
3,2023-09-21,51
3,2023-09-22,54
3,2023-09-23,41
3,2023-09-24,56
3,2023-09-25,38
3,2023-09-26,57
3,2023-09-27,65
3,2023-09-28,54
3,2023-09-29,51
3,2023-09-30,71
3,2023-10-01,44
3,2023-10-02,66
3,2023-10-03,29
3,2023-10-04,49
3,2023-10-05,58
3,2023-10-06,50
3,2023-10-07,49
3,2023-10-08,59
3,2023-10-09,54
3,2023-10-10,31
3,2023-10-11,36
3,2023-10-12,52
3,2023-10-13,43
3,2023-10-14,64
3,2023-10-15,51
3,2023-10-16,40
3,2023-10-17,42
3,2023-10-18,61
3,2023-10-19,51
3,2023-10-20,56
3,2023-10-21,40
3,2023-10-22,29
3,2023-10-23,50
3,2023-10-24,38
3,2023-10-25,42
3,2023-10-26,40
3,2023-10-27,51
3,2023-10-28,47
3,2023-10-29,60
3,2023-10-30,32
3,2023-10-31,28
3,2023-11-01,89
3,2023-11-02,102
3,2023-11-03,74
3,2023-11-04,85
3,2023-11-05,59
3,2023-11-06,103
3,2023-11-07,85
3,2023-11-08,53
3,2023-11-09,110
3,2023-11-10,83
3,2023-11-11,76
3,2023-11-12,103
3,2023-11-13,56
3,2023-11-14,70
3,2023-11-15,89
3,2023-11-16,103
3,2023-11-17,108
3,2023-11-18,79
3,2023-11-19,86
3,2023-11-20,122
3,2023-11-21,103
3,2023-11-22,80
3,2023-11-23,95
3,2023-11-24,78
3,2023-11-25,93
3,2023-11-26,79
3,2023-11-27,98
3,2023-11-28,91
3,2023-11-29,115
3,2023-11-30,101
3,2023-12-01,77
3,2023-12-02,65
3,2023-12-03,87
3,2023-12-04,78
3,2023-12-05,101
3,2023-12-06,54
3,2023-12-07,87
3,2023-12-08,73
3,2023-12-09,77
3,2023-12-10,105
3,2023-12-11,95
3,2023-12-12,109
3,2023-12-13,101
3,2023-12-14,90
3,2023-12-15,81
3,2023-12-16,114
3,2023-12-17,67
3,2023-12-18,86
3,2023-12-19,104
3,2023-12-20,95
3,2023-12-21,72
3,2023-12-22,91
3,2023-12-23,68
3,2023-12-24,64
3,2023-12-25,71
3,2023-12-26,85
3,2023-12-27,99
3,2023-12-28,88
3,2023-12-29,97
3,2023-12-30,76
3,2023-12-31,65
3,2024-01-01,62
3,2024-01-02,38
3,2024-01-03,35
3,2024-01-04,55
3,2024-01-05,32
3,2024-01-06,49
3,2024-01-07,61
3,2024-01-08,77
3,2024-01-09,47
3,2024-01-10,59
3,2024-01-11,51
3,2024-01-12,47
3,2024-01-13,55
3,2024-01-14,32
3,2024-01-15,34
3,2024-01-16,63
3,2024-01-17,58
3,2024-01-18,46
3,2024-01-19,56
3,2024-01-20,58
3,2024-01-21,45
3,2024-01-22,50
3,2024-01-23,39
3,2024-01-24,44
3,2024-01-25,61
3,2024-01-26,47
3,2024-01-27,46
3,2024-01-28,50
3,2024-01-29,54
3,2024-01-30,44
3,2024-01-31,53
3,2024-02-01,45
3,2024-02-02,61
3,2024-02-03,46
3,2024-02-04,35
3,2024-02-05,38
3,2024-02-06,66
3,2024-02-07,43
3,2024-02-08,57
3,2024-02-09,46
3,2024-02-10,51
3,2024-02-11,47
3,2024-02-12,46
3,2024-02-13,41
3,2024-02-14,62
3,2024-02-15,56
3,2024-02-16,55
3,2024-02-17,48
3,2024-02-18,57
3,2024-02-19,44
3,2024-02-20,50
3,2024-02-21,55
3,2024-02-22,53
3,2024-02-23,65
3,2024-02-24,46
3,2024-02-25,54
3,2024-02-26,52
3,2024-02-27,51
3,2024-02-28,58
3,2024-02-29,52
3,2024-03-01,52
3,2024-03-02,60
3,2024-03-03,57
3,2024-03-04,51
3,2024-03-05,46
3,2024-03-06,63
3,2024-03-07,49
3,2024-03-08,50
3,2024-03-09,35
3,2024-03-10,50
3,2024-03-11,52
3,2024-03-12,38
3,2024-03-13,48
3,2024-03-14,41
3,2024-03-15,56
3,2024-03-16,43
3,2024-03-17,44
3,2024-03-18,59
3,2024-03-19,55
3,2024-03-20,42
3,2024-03-21,36
3,2024-03-22,54
3,2024-03-23,53
3,2024-03-24,31
3,2024-03-25,36
3,2024-03-26,66
3,2024-03-27,54
3,2024-03-28,71
3,2024-03-29,67
3,2024-03-30,45
3,2024-03-31,51
3,2024-04-01,58
3,2024-04-02,46
3,2024-04-03,52
3,2024-04-04,57
3,2024-04-05,50
3,2024-04-06,64
3,2024-04-07,59
3,2024-04-08,58
3,2024-04-09,42
3,2024-04-10,56
3,2024-04-11,47
3,2024-04-12,43
3,2024-04-13,45
3,2024-04-14,60
3,2024-04-15,57
3,2024-04-16,39
4,2019-01-01,65
4,2019-01-02,93
4,2019-01-03,77
4,2019-01-04,97
4,2019-01-05,69
4,2019-01-06,90
4,2019-01-07,65
4,2019-01-08,83
4,2019-01-09,97
4,2019-01-10,84
4,2019-01-11,58
4,2019-01-12,74
4,2019-01-13,82
4,2019-01-14,78
4,2019-01-15,63
4,2019-01-16,56
4,2019-01-17,85
4,2019-01-18,59
4,2019-01-19,86
4,2019-01-20,51
4,2019-01-21,64
4,2019-01-22,53
4,2019-01-23,72
4,2019-01-24,93
4,2019-01-25,65
4,2019-01-26,66
4,2019-01-27,88
4,2019-01-28,61
4,2019-01-29,71
4,2019-01-30,78
4,2019-01-31,83
4,2019-02-01,55
4,2019-02-02,42
4,2019-02-03,53
4,2019-02-04,52
4,2019-02-05,31
4,2019-02-06,27
4,2019-02-07,55
4,2019-02-08,31
4,2019-02-09,52
4,2019-02-10,55
4,2019-02-11,61
4,2019-02-12,48
4,2019-02-13,56
4,2019-02-14,53
4,2019-02-15,64
4,2019-02-16,47
4,2019-02-17,49
4,2019-02-18,67
4,2019-02-19,62
4,2019-02-20,52
4,2019-02-21,28
4,2019-02-22,45
4,2019-02-23,44
4,2019-02-24,33
4,2019-02-25,40
4,2019-02-26,60
4,2019-02-27,43
4,2019-02-28,63
4,2019-03-01,66
4,2019-03-02,43
4,2019-03-03,57
4,2019-03-04,53
4,2019-03-05,39
4,2019-03-06,43
4,2019-03-07,45
4,2019-03-08,50
4,2019-03-09,60
4,2019-03-10,37
4,2019-03-11,71
4,2019-03-12,41
4,2019-03-13,50
4,2019-03-14,52
4,2019-03-15,40
4,2019-03-16,47
4,2019-03-17,52
4,2019-03-18,45
4,2019-03-19,41
4,2019-03-20,47
4,2019-03-21,40
4,2019-03-22,50
4,2019-03-23,45
4,2019-03-24,41
4,2019-03-25,43
4,2019-03-26,48
4,2019-03-27,53
4,2019-03-28,47
4,2019-03-29,56
4,2019-03-30,43
4,2019-03-31,49
4,2019-04-01,48
4,2019-04-02,29
4,2019-04-03,36
4,2019-04-04,42
4,2019-04-05,56
4,2019-04-06,47
4,2019-04-07,48
4,2019-04-08,44
4,2019-04-09,43
4,2019-04-10,51
4,2019-04-11,18
4,2019-04-12,61
4,2019-04-13,55
4,2019-04-14,48
4,2019-04-15,29
4,2019-04-16,54
4,2019-04-17,44
4,2019-04-18,41
4,2019-04-19,53
4,2019-04-20,46
4,2019-04-21,51
4,2019-04-22,55
4,2019-04-23,46
4,2019-04-24,57
4,2019-04-25,63
4,2019-04-26,58
4,2019-04-27,59
4,2019-04-28,38
4,2019-04-29,45
4,2019-04-30,27
4,2019-05-01,60
4,2019-05-02,60
4,2019-05-03,59
4,2019-05-04,45
4,2019-05-05,61
4,2019-05-06,38
4,2019-05-07,66
4,2019-05-08,60
4,2019-05-09,50
4,2019-05-10,33
4,2019-05-11,49
4,2019-05-12,41
4,2019-05-13,44
4,2019-05-14,52
4,2019-05-15,38
4,2019-05-16,33
4,2019-05-17,43
4,2019-05-18,57
4,2019-05-19,48
4,2019-05-20,53
4,2019-05-21,58
4,2019-05-22,53
4,2019-05-23,38
4,2019-05-24,43
4,2019-05-25,25
4,2019-05-26,65
4,2019-05-27,37
4,2019-05-28,43
4,2019-05-29,50
4,2019-05-30,49
4,2019-05-31,58
4,2019-06-01,40
4,2019-06-02,52
4,2019-06-03,53
4,2019-06-04,48
4,2019-06-05,61
4,2019-06-06,51
4,2019-06-07,46
4,2019-06-08,52
4,2019-06-09,49
4,2019-06-10,51
4,2019-06-11,60
4,2019-06-12,30
4,2019-06-13,53
4,2019-06-14,31
4,2019-06-15,71
4,2019-06-16,57
4,2019-06-17,36
4,2019-06-18,55
4,2019-06-19,40
4,2019-06-20,52
4,2019-06-21,59
4,2019-06-22,45
4,2019-06-23,44
4,2019-06-24,57
4,2019-06-25,53
4,2019-06-26,49
4,2019-06-27,28
4,2019-06-28,27
4,2019-06-29,57
4,2019-06-30,51
4,2019-07-01,27
4,2019-07-02,65
4,2019-07-03,47
4,2019-07-04,50
4,2019-07-05,63
4,2019-07-06,56
4,2019-07-07,39
4,2019-07-08,59
4,2019-07-09,40
4,2019-07-10,54
4,2019-07-11,48
4,2019-07-12,46
4,2019-07-13,44
4,2019-07-14,45
4,2019-07-15,61
4,2019-07-16,61
4,2019-07-17,45
4,2019-07-18,58
4,2019-07-19,47
4,2019-07-20,53
4,2019-07-21,50
4,2019-07-22,34
4,2019-07-23,39
4,2019-07-24,54
4,2019-07-25,54
4,2019-07-26,44
4,2019-07-27,31
4,2019-07-28,63
4,2019-07-29,54
4,2019-07-30,42
4,2019-07-31,29
4,2019-08-01,32
4,2019-08-02,37
4,2019-08-03,53
4,2019-08-04,51
4,2019-08-05,36
4,2019-08-06,50
4,2019-08-07,55
4,2019-08-08,57
4,2019-08-09,33
4,2019-08-10,53
4,2019-08-11,44
4,2019-08-12,51
4,2019-08-13,44
4,2019-08-14,76
4,2019-08-15,50
4,2019-08-16,53
4,2019-08-17,52
4,2019-08-18,45
4,2019-08-19,39
4,2019-08-20,32
4,2019-08-21,58
4,2019-08-22,50
4,2019-08-23,52
4,2019-08-24,53
4,2019-08-25,58
4,2019-08-26,39
4,2019-08-27,67
4,2019-08-28,38
4,2019-08-29,54
4,2019-08-30,54
4,2019-08-31,53
4,2019-09-01,40
4,2019-09-02,42
4,2019-09-03,37
4,2019-09-04,50
4,2019-09-05,68
4,2019-09-06,34
4,2019-09-07,33
4,2019-09-08,39
4,2019-09-09,43
4,2019-09-10,40
4,2019-09-11,51
4,2019-09-12,60
4,2019-09-13,45
4,2019-09-14,62
4,2019-09-15,40
4,2019-09-16,57
4,2019-09-17,57
4,2019-09-18,55
4,2019-09-19,55
4,2019-09-20,48
4,2019-09-21,50
4,2019-09-22,52
4,2019-09-23,33
4,2019-09-24,53
4,2019-09-25,36
4,2019-09-26,41
4,2019-09-27,66
4,2019-09-28,51
4,2019-09-29,62
4,2019-09-30,59
4,2019-10-01,72
4,2019-10-02,72
4,2019-10-03,59
4,2019-10-04,46
4,2019-10-05,88
4,2019-10-06,38
4,2019-10-07,71
4,2019-10-08,45
4,2019-10-09,76
4,2019-10-10,60
4,2019-10-11,59
4,2019-10-12,41
4,2019-10-13,68
4,2019-10-14,90
4,2019-10-15,41
4,2019-10-16,41
4,2019-10-17,68
4,2019-10-18,59
4,2019-10-19,53
4,2019-10-20,57
4,2019-10-21,83
4,2019-10-22,64
4,2019-10-23,50
4,2019-10-24,67
4,2019-10-25,78
4,2019-10-26,60
4,2019-10-27,66
4,2019-10-28,58
4,2019-10-29,75
4,2019-10-30,58
4,2019-10-31,63
4,2019-11-01,67
4,2019-11-02,67
4,2019-11-03,68
4,2019-11-04,55
4,2019-11-05,61
4,2019-11-06,58
4,2019-11-07,48
4,2019-11-08,35
4,2019-11-09,64
4,2019-11-10,47
4,2019-11-11,62
4,2019-11-12,70
4,2019-11-13,43
4,2019-11-14,67
4,2019-11-15,91
4,2019-11-16,69
4,2019-11-17,57
4,2019-11-18,64
4,2019-11-19,63
4,2019-11-20,76
4,2019-11-21,83
4,2019-11-22,60
4,2019-11-23,49
4,2019-11-24,62
4,2019-11-25,77
4,2019-11-26,71
4,2019-11-27,79
4,2019-11-28,57
4,2019-11-29,69
4,2019-11-30,72
4,2019-12-01,67
4,2019-12-02,71
4,2019-12-03,58
4,2019-12-04,74
4,2019-12-05,65
4,2019-12-06,78
4,2019-12-07,77
4,2019-12-08,56
4,2019-12-09,63
4,2019-12-10,58
4,2019-12-11,64
4,2019-12-12,68
4,2019-12-13,52
4,2019-12-14,62
4,2019-12-15,67
4,2019-12-16,45
4,2019-12-17,50
4,2019-12-18,53
4,2019-12-19,83
4,2019-12-20,70
4,2019-12-21,50
4,2019-12-22,36
4,2019-12-23,48
4,2019-12-24,68
4,2019-12-25,82
4,2019-12-26,86
4,2019-12-27,45
4,2019-12-28,48
4,2019-12-29,100
4,2019-12-30,86
4,2019-12-31,52
4,2020-01-01,52
4,2020-01-02,65
4,2020-01-03,59
4,2020-01-04,54
4,2020-01-05,63
4,2020-01-06,44
4,2020-01-07,47
4,2020-01-08,43
4,2020-01-09,47
4,2020-01-10,42
4,2020-01-11,54
4,2020-01-12,48
4,2020-01-13,63
4,2020-01-14,35
4,2020-01-15,56
4,2020-01-16,51
4,2020-01-17,39
4,2020-01-18,67
4,2020-01-19,54
4,2020-01-20,32
4,2020-01-21,57
4,2020-01-22,69
4,2020-01-23,49
4,2020-01-24,21
4,2020-01-25,32
4,2020-01-26,45
4,2020-01-27,59
4,2020-01-28,48
4,2020-01-29,52
4,2020-01-30,57
4,2020-01-31,53
4,2020-02-01,45
4,2020-02-02,52
4,2020-02-03,58
4,2020-02-04,43
4,2020-02-05,62
4,2020-02-06,47
4,2020-02-07,41
4,2020-02-08,57
4,2020-02-09,37
4,2020-02-10,43
4,2020-02-11,46
4,2020-02-12,47
4,2020-02-13,33
4,2020-02-14,61
4,2020-02-15,65
4,2020-02-16,53
4,2020-02-17,47
4,2020-02-18,42
4,2020-02-19,46
4,2020-02-20,37
4,2020-02-21,51
4,2020-02-22,39
4,2020-02-23,40
4,2020-02-24,53
4,2020-02-25,55
4,2020-02-26,206.731651
4,2020-02-27,23
4,2020-02-28,43
4,2020-02-29,65
4,2020-03-01,57
4,2020-03-02,63
4,2020-03-03,49
4,2020-03-04,58
4,2020-03-05,50
4,2020-03-06,37
4,2020-03-07,41
4,2020-03-08,70
4,2020-03-09,43
4,2020-03-10,57
4,2020-03-11,32
4,2020-03-12,40
4,2020-03-13,61
4,2020-03-14,57
4,2020-03-15,46
4,2020-03-16,53
4,2020-03-17,60
4,2020-03-18,52
4,2020-03-19,44
4,2020-03-20,48
4,2020-03-21,63
4,2020-03-22,50
4,2020-03-23,50
4,2020-03-24,40
4,2020-03-25,55
4,2020-03-26,59
4,2020-03-27,51
4,2020-03-28,69
4,2020-03-29,37
4,2020-03-30,54
4,2020-03-31,48
4,2020-04-01,46
4,2020-04-02,37
4,2020-04-03,59
4,2020-04-04,64
4,2020-04-05,62
4,2020-04-06,39
4,2020-04-07,58
4,2020-04-08,47
4,2020-04-09,36
4,2020-04-10,46
4,2020-04-11,47
4,2020-04-12,43
4,2020-04-13,64
4,2020-04-14,47
4,2020-04-15,50
4,2020-04-16,40
4,2020-04-17,35
4,2020-04-18,44
4,2020-04-19,35
4,2020-04-20,70
4,2020-04-21,45
4,2020-04-22,57
4,2020-04-23,63
4,2020-04-24,164.7959525
4,2020-04-25,75
4,2020-04-26,52
4,2020-04-27,43
4,2020-04-28,52
4,2020-04-29,42
4,2020-04-30,47
4,2020-05-01,41
4,2020-05-02,45
4,2020-05-03,62
4,2020-05-04,58
4,2020-05-05,46
4,2020-05-06,44
4,2020-05-07,67
4,2020-05-08,113.6095335
4,2020-05-09,59
4,2020-05-10,57
4,2020-05-11,89.22532116
4,2020-05-12,60
4,2020-05-13,34
4,2020-05-14,42
4,2020-05-15,56
4,2020-05-16,47
4,2020-05-17,58
4,2020-05-18,52
4,2020-05-19,44
4,2020-05-20,66
4,2020-05-21,54
4,2020-05-22,52
4,2020-05-23,46
4,2020-05-24,49
4,2020-05-25,49
4,2020-05-26,58
4,2020-05-27,45
4,2020-05-28,74
4,2020-05-29,46
4,2020-05-30,38
4,2020-05-31,29
4,2020-06-01,46
4,2020-06-02,50
4,2020-06-03,48
4,2020-06-04,52
4,2020-06-05,39
4,2020-06-06,56
4,2020-06-07,56
4,2020-06-08,51
4,2020-06-09,70
4,2020-06-10,55
4,2020-06-11,56
4,2020-06-12,61
4,2020-06-13,52
4,2020-06-14,58
4,2020-06-15,52
4,2020-06-16,40
4,2020-06-17,46
4,2020-06-18,46
4,2020-06-19,37
4,2020-06-20,39
4,2020-06-21,36
4,2020-06-22,52
4,2020-06-23,41
4,2020-06-24,51
4,2020-06-25,51
4,2020-06-26,67
4,2020-06-27,61
4,2020-06-28,53
4,2020-06-29,49
4,2020-06-30,54
